id,filename,stimulus_type,included,draft,training,participant_id,satisfaction,sound_label,sound_label_id,sound_recording,sound_recording_id,audio_concept_subset,participants_sound_recording_description,participants_sound_recording_description_confidence,description_match
6751991652941824,dissonant bells - 6751991652941824.wav,sound recording,True,False,False,5481482344726528,Completely satisfied,dissonant bells,,dissonant_bells.wav,5074495270289408,commercial synthesizers,feedback noise,Very confident,
5824257242169344,knocking - 5824257242169344.wav,sound recording,True,False,False,5481482344726528,Mostly satisfied,knocking,,door_knocked.wav,6622607642198016,everyday sounds,knocking on door,Very confident,True
6658752207912960,can crush - 6658752207912960.wav,sound recording,True,False,False,5481482344726528,Mostly satisfied,can crush,,can_crushing.wav,6668624458678272,everyday sounds,wood on wood,Very confident,False
6377277231202304,feedback - 6377277231202304.wav,sound recording,False,True,False,5668753656250368,,feedback,,feedback.wav,6481870153842688,commercial synthesizers,,,
6326892969852928,feedback - 6326892969852928.wav,sound recording,False,True,False,5668753656250368,,feedback,,feedback.wav,6481870153842688,commercial synthesizers,,,
4825746065326080,feedback - 4825746065326080.wav,sound recording,False,True,False,5668753656250368,,feedback,,feedback.wav,6481870153842688,commercial synthesizers,,,
5035069886431232,feedback - 5035069886431232.wav,sound recording,False,True,False,5668753656250368,,feedback,,feedback.wav,6481870153842688,commercial synthesizers,,,
4669709903462400,feedback - 4669709903462400.wav,sound recording,False,True,False,5668753656250368,,feedback,,feedback.wav,6481870153842688,commercial synthesizers,,,
4604228832067584,feedback - 4604228832067584.wav,sound recording,False,True,False,5668753656250368,,feedback,,feedback.wav,6481870153842688,commercial synthesizers,,,
5594467901898752,feedback - 5594467901898752.wav,sound recording,False,True,False,5668753656250368,,feedback,,feedback.wav,6481870153842688,commercial synthesizers,,,
4923671319674880,feedback - 4923671319674880.wav,sound recording,False,True,False,5668753656250368,,feedback,,feedback.wav,6481870153842688,commercial synthesizers,,,
5845238157410304,feedback - 5845238157410304.wav,sound recording,False,True,False,5668753656250368,,feedback,,feedback.wav,6481870153842688,commercial synthesizers,,,
6709213778673664,feedback - 6709213778673664.wav,sound recording,False,True,False,5668753656250368,,feedback,,feedback.wav,6481870153842688,commercial synthesizers,,,
4769593662898176,feedback - 4769593662898176.wav,sound recording,False,True,False,5668753656250368,,feedback,,feedback.wav,6481870153842688,commercial synthesizers,,,
5214629584175104,feedback - 5214629584175104.wav,sound recording,False,True,False,5668753656250368,,feedback,,feedback.wav,6481870153842688,commercial synthesizers,,,
5964994730524672,feedback - 5964994730524672.wav,sound recording,False,True,False,5668753656250368,,feedback,,feedback.wav,6481870153842688,commercial synthesizers,,,
5843206637879296,feedback - 5843206637879296.wav,sound recording,False,True,False,5668753656250368,,feedback,,feedback.wav,6481870153842688,commercial synthesizers,,,
6527944683945984,feedback - 6527944683945984.wav,sound recording,False,True,False,5668753656250368,,feedback,,feedback.wav,6481870153842688,commercial synthesizers,,,
6470516676231168,feedback - 6470516676231168.wav,sound recording,False,True,False,5668753656250368,,feedback,,feedback.wav,6481870153842688,commercial synthesizers,,,
4719338250567680,feedback - 4719338250567680.wav,sound recording,False,True,False,5668753656250368,,feedback,,feedback.wav,6481870153842688,commercial synthesizers,,,
6481266979373056,feedback - 6481266979373056.wav,sound recording,False,True,False,5668753656250368,,feedback,,feedback.wav,6481870153842688,commercial synthesizers,,,
5115372889964544,feedback - 5115372889964544.wav,sound recording,False,True,False,5668753656250368,,feedback,,feedback.wav,6481870153842688,commercial synthesizers,,,
6426970002817024,feedback - 6426970002817024.wav,sound recording,False,True,False,5668753656250368,,feedback,,feedback.wav,6481870153842688,commercial synthesizers,,,
5572769727119360,feedback - 5572769727119360.wav,sound recording,False,True,False,5668753656250368,,feedback,,feedback.wav,6481870153842688,commercial synthesizers,,,
6233120948879360,feedback - 6233120948879360.wav,sound recording,False,True,False,5668753656250368,,feedback,,feedback.wav,6481870153842688,commercial synthesizers,,,
5951645972168704,feedback - 5951645972168704.wav,sound recording,False,True,False,5668753656250368,,feedback,,feedback.wav,6481870153842688,commercial synthesizers,,,
5031517948477440,feedback - 5031517948477440.wav,sound recording,False,True,False,5668753656250368,,feedback,,feedback.wav,6481870153842688,commercial synthesizers,,,
6036231058096128,feedback - 6036231058096128.wav,sound recording,False,True,False,5668753656250368,,feedback,,feedback.wav,6481870153842688,commercial synthesizers,,,
4910331151253504,feedback - 4910331151253504.wav,sound recording,False,True,False,5668753656250368,,feedback,,feedback.wav,6481870153842688,commercial synthesizers,,,
5063141792677888,feedback - 5063141792677888.wav,sound recording,False,True,False,5668753656250368,,feedback,,feedback.wav,6481870153842688,commercial synthesizers,,,
5177795407773696,snoring - 5177795407773696.wav,sound label,False,True,False,6295860488962048,,snoring,5035099951202304,,,everyday sounds,,,
5236022279405568,frog - 5236022279405568.wav,sound label,False,True,False,6295860488962048,,frog,5871854338179072,,,everyday sounds,,,
5950511563931648,snoring - 5950511563931648.wav,sound label,True,False,False,6295860488962048,Completely satisfied,snoring,5035099951202304,,,everyday sounds,,Very confident,
5919677993713664,frog - 5919677993713664.wav,sound label,True,False,False,6295860488962048,Completely satisfied,frog,5871854338179072,,,everyday sounds,,Very confident,
6502659674603520,birds chirping - 6502659674603520.wav,sound label,True,False,False,6295860488962048,Mostly satisfied,birds chirping,6327938525954048,,,everyday sounds,,Very confident,
5405948365504512,viola (plucked) - 5405948365504512.wav,sound label,False,True,False,6295860488962048,,viola (plucked),5014958970503168,,,acoustic instruments,,,
5393501550280704,viola (plucked) - 5393501550280704.wav,sound label,False,True,False,6295860488962048,,viola (plucked),5014958970503168,,,acoustic instruments,,,
4868368783900672,viola (plucked) - 4868368783900672.wav,sound label,True,False,False,6295860488962048,Somewhat satisfied,viola (plucked),5014958970503168,,,acoustic instruments,,Very confident,
5668259063922688,vibraphone (sustained) - 5668259063922688.wav,sound label,True,False,False,5500405433761792,Neither satisfied or dissatisfied,vibraphone (sustained),6458858255941632,,,acoustic instruments,,Not at all confident,
5728832061440000,church bells - 5728832061440000.wav,sound label,False,False,False,5500405433761792,Somewhat dissatisfied,church bells,4920563642400768,,,everyday sounds,,Not so confident,
5136139459493888,owl - 5136139459493888.wav,sound label,False,False,False,5500405433761792,Somewhat satisfied,owl,6609413502664704,,,everyday sounds,,Not so confident,
5744981138472960,church bells - 5744981138472960.wav,sound label,False,True,False,5500405433761792,,church bells,4920563642400768,,,everyday sounds,,,
5654228479508480,crotale - 5654228479508480.wav,sound label,False,False,True,5500405433761792,Somewhat satisfied,crotale,5061301130756096,,,acoustic instruments,,Not so confident,
5646592027656192,trumpet - 5646592027656192.wav,sound label,True,False,False,5500405433761792,Mostly satisfied,trumpet,5044440162893824,,,everyday sounds,,Neutral,
5785886004346880,subsynth 2447 - 5785886004346880.wav,sound recording,True,False,False,6217263929622528,Mostly satisfied,subsynth 2447,,subsynth_2447.wav,4714611370622976,single synthesizer,audio check sound,Very confident,
4759612158902272,crash cymbal (hit with a stick) - 4759612158902272.wav,sound recording,True,False,False,6217263929622528,Somewhat satisfied,crash cymbal (hit with a stick),,crash_cymbal_hit_with_a_stick.wav,4590236902359040,acoustic instruments,cymbal used as gong,Confident,
6358559763726336,subsynth 1886 - 6358559763726336.wav,sound recording,True,False,False,6217263929622528,Neither satisfied or dissatisfied,subsynth 1886,,subsynth_1886.wav,6560561739333632,single synthesizer,swarm of bees,Not so confident,
6417615564046336,river - 6417615564046336.wav,sound recording,True,False,False,6217263929622528,Somewhat satisfied,river,,river_gurgling.wav,6203564057690112,everyday sounds,water runnning,Very confident,False
5103694337015808,dark attack bass - 5103694337015808.wav,sound recording,False,True,False,6516211638599680,,dark attack bass,,dark_attack_bass.wav,6719408688857088,commercial synthesizers,,,
5093031006961664,slow warm swells - 5093031006961664.wav,sound recording,False,True,False,6516211638599680,,slow warm swells,,slow_warm_swells.wav,5505030576668672,commercial synthesizers,,,
6008692264665088,subsynth 2013 - 6008692264665088.wav,sound recording,False,True,False,6516211638599680,,subsynth 2013,,subsynth_2013.wav,6059657688776704,single synthesizer,,,
5178804725088256,subsynth 2013 - 5178804725088256.wav,sound recording,True,False,False,6516211638599680,Somewhat satisfied,subsynth 2013,,subsynth_2013.wav,6059657688776704,single synthesizer,string plucked on some instrument,Not so confident,
5132029310009344,slow warm swells - 5132029310009344.wav,sound recording,False,False,False,6516211638599680,Somewhat dissatisfied,slow warm swells,,slow_warm_swells.wav,5505030576668672,commercial synthesizers,electronic tone,Not so confident,
5136916982792192,slow warm swells - 5136916982792192.wav,sound recording,False,True,False,6516211638599680,,slow warm swells,,slow_warm_swells.wav,5505030576668672,commercial synthesizers,,,
4808111466479616,alto sax - 4808111466479616.wav,sound recording,False,True,False,6516211638599680,,alto sax,,alto_sax.wav,6156458735435776,acoustic instruments,,,
5445742311243776,alto sax - 5445742311243776.wav,sound recording,False,True,False,6516211638599680,,alto sax,,alto_sax.wav,6156458735435776,acoustic instruments,,,
6257929216851968,dark attack bass - 6257929216851968.wav,sound recording,True,False,False,6516211638599680,Somewhat satisfied,dark attack bass,,dark_attack_bass.wav,6719408688857088,commercial synthesizers,electronic tone,Neutral,
6229594243858432,alto sax - 6229594243858432.wav,sound recording,True,False,False,6516211638599680,Neither satisfied or dissatisfied,alto sax,,alto_sax.wav,6156458735435776,acoustic instruments,saxophone,Not so confident,
6569021214294016,cutting paper - 6569021214294016.wav,sound label,True,False,False,5173346358525952,Completely satisfied,cutting paper,4745954431336448,,,everyday sounds,,Very confident,
5328076313460736,lion - 5328076313460736.wav,sound label,True,False,False,5173346358525952,Somewhat dissatisfied,lion,5888865093025792,,,everyday sounds,,Very confident,
5990160554524672,dropping ice in glass - 5990160554524672.wav,sound label,True,False,False,5173346358525952,Mostly satisfied,dropping ice in glass,6119357734191104,,,everyday sounds,,Very confident,
5443121307451392,slow warm swells - 5443121307451392.wav,sound label,True,False,False,5173346358525952,Somewhat satisfied,slow warm swells,6187201037598720,,,commercial synthesizers,,Very confident,
6199041859780608,subsynth 2078 - 6199041859780608.wav,sound recording,True,False,False,5104218591461376,Somewhat satisfied,subsynth 2078,,subsynth_2078.wav,6035716735762432,single synthesizer, a synthesizer ,Neutral,
4866257673256960,machine gun - 4866257673256960.wav,sound recording,True,False,False,5104218591461376,Mostly satisfied,machine gun,,machine_gun_firing.wav,5770142533287936,everyday sounds,gunfire,Confident,False
6496781877641216,swords - 6496781877641216.wav,sound recording,False,False,False,5104218591461376,Somewhat satisfied,swords,,swords_clashing.wav,5012347630387200,everyday sounds,sharpening knives,Neutral,
6008822053208064,feedback - 6008822053208064.wav,sound recording,True,False,False,5104218591461376,Mostly satisfied,feedback,,feedback.wav,6481870153842688,commercial synthesizers,broadcast warning tone,Not so confident,
4732261807161344,toilet flushing - 4732261807161344.wav,sound label,False,True,False,5767281011326976,,toilet flushing,4641614106460160,,,everyday sounds,,,
5485121255768064,pig - 5485121255768064.wav,sound label,False,True,False,5767281011326976,,pig,4910538383425536,,,everyday sounds,,,
6592544213303296,toilet flushing - 6592544213303296.wav,sound label,True,False,False,5767281011326976,Somewhat satisfied,toilet flushing,4641614106460160,,,everyday sounds,,Confident,
5371820018499584,pig - 5371820018499584.wav,sound label,True,False,False,5767281011326976,Mostly satisfied,pig,4910538383425536,,,everyday sounds,,Confident,
5327819152293888,toilet flushing - 5327819152293888.wav,sound label,False,True,False,5767281011326976,,toilet flushing,4641614106460160,,,everyday sounds,,,
6501960131805184,police siren - 6501960131805184.wav,sound label,False,False,False,5767281011326976,Mostly satisfied,police siren,6463804716089344,,,everyday sounds,,Confident,
5986455608360960,boat horn - 5986455608360960.wav,sound label,False,False,False,5767281011326976,Somewhat satisfied,boat horn,5274932804059136,,,everyday sounds,,Not so confident,
5925881537101824,tuba - 5925881537101824.wav,sound recording,False,True,False,5082529006616576,,tuba,,tuba.wav,4514714197426176,acoustic instruments,,,
5412907823136768,wind - 5412907823136768.wav,sound recording,True,False,False,5082529006616576,Mostly dissatisfied,wind,,wind_whistling.wav,6504591604580352,everyday sounds,Wind blowing harshly ,Confident,True
6309005504806912,violin (plucked) - 6309005504806912.wav,sound recording,True,False,False,5082529006616576,Mostly satisfied,violin (plucked),,violin_plucked.wav,5927243041734656,acoustic instruments,Fiddle string being plucked,Very confident,
5983485638475776,tuba - 5983485638475776.wav,sound recording,True,False,False,5082529006616576,Completely satisfied,tuba,,tuba.wav,4514714197426176,acoustic instruments,Trombone,Very confident,
5399559064780800,duck - 5399559064780800.wav,sound recording,True,False,False,5082529006616576,Somewhat satisfied,duck,,duck_quacking.wav,4788948664582144,everyday sounds,Duck quacking,Confident,True
5685665089978368,elephant - 5685665089978368.wav,sound recording,True,False,False,6008864868663296,Somewhat dissatisfied,elephant,,elephant_trumpeting.wav,5848044113231872,everyday sounds,Elephant ,Very confident,True
4877064482062336,tambourine (shake roll) - 4877064482062336.wav,sound recording,True,False,False,6008864868663296,Mostly dissatisfied,tambourine (shake roll),,tambourine_shake_roll.wav,4730974390714368,acoustic instruments,Tambourine ,Very confident,
5726003422822400,thaigong - 5726003422822400.wav,sound recording,False,False,False,6008864868663296,Somewhat dissatisfied,thaigong,,thaigong.wav,6262011851702272,acoustic instruments,Gong ,Neutral,
